MATRICULA,MEDIA_CONSUMO,DESVIO_PADRAO_CONSUMO,CONSUMO_MINIMO,CONSUMO_MAXIMO,CATEGORIA,CONTAGEM_MATRICULA,FRAUDADOR
17932616,0.0,0.0,0.0,0.0,1,0,0
17932617,0.0,0.0,0.0,0.0,1,0,0
17932635,21.17,11.36,0.0,48.0,1,0,0
17932662,17.75,6.7,0.0,26.0,1,0,0
17932697,2.17,0.83,1.0,4.0,1,0,0
17932702,10.33,1.15,9.0,11.0,1,0,0
17932716,6.43,4.86,2.0,16.0,1,0,0
17932722,0.3,0.48,0.0,1.0,1,0,0
17932758,16.42,3.48,8.0,21.0,1,0,0
17932773,4.0,2.04,2.0,9.0,1,0,0
17932778,0.0,0.0,0.0,0.0,1,0,0
17932810,12.75,2.38,9.0,16.0,1,0,0
17932854,0.0,0.0,0.0,0.0,1,0,0
17932855,6.58,5.95,3.0,23.0,1,0,0
17932902,19.0,0.0,19.0,19.0,1,0,0
17932908,0.75,0.45,0.0,1.0,1,0,0
17932931,0.0,0.0,0.0,0.0,1,0,0
17932946,2.75,0.62,2.0,4.0,1,0,0
17932953,2.33,1.23,1.0,4.0,1,0,0
17932954,1.5,0.53,1.0,2.0,1,0,0
17932964,2419.83,283.74,2026.0,2917.0,1,0,0
17932973,0.0,0.0,0.0,0.0,1,0,0
17932981,32.33,20.82,9.0,49.0,1,0,0
17932990,0.0,0.0,0.0,0.0,1,0,0
17932993,0.0,0.0,0.0,0.0,1,0,0
17933007,11.0,3.1,7.0,18.0,1,0,0
17933052,0.0,0.0,0.0,0.0,1,1,1
17933059,1.92,0.67,1.0,3.0,1,0,0
17933064,1.42,0.67,1.0,3.0,1,0,0
17933068,10.17,7.67,0.0,18.0,1,0,0
17933096,2.17,2.48,0.0,6.0,1,0,0
17933132,7.08,13.96,0.0,48.0,1,0,0
17933151,2.44,1.88,1.0,7.0,1,0,0
17933158,0.38,1.06,0.0,3.0,1,2,1
17933162,1.58,1.08,0.0,4.0,1,1,1
17933164,3.83,1.47,0.0,5.0,1,0,0
17933240,0.92,1.38,0.0,4.0,1,0,0
17933272,1.08,0.67,0.0,2.0,1,0,0
17933390,1.75,0.62,1.0,3.0,1,0,0
17933392,0.0,0.0,0.0,0.0,1,2,1
17933393,6.42,6.39,1.0,19.0,1,0,0
17933414,0.5,0.58,0.0,1.0,1,0,0
17933419,0.0,0.0,0.0,0.0,1,2,1
17933483,0.17,0.58,0.0,2.0,1,0,0
17933484,0.57,1.13,0.0,3.0,1,0,0
17933519,2.92,1.31,1.0,5.0,1,0,0
17933548,2.6,1.51,0.0,4.0,1,0,0
17933551,3.58,1.08,2.0,6.0,1,0,0
17933571,0.0,0.0,0.0,0.0,3,0,0
17933576,0.75,0.45,0.0,1.0,1,0,0
17933580,6.0,5.26,0.0,14.0,1,0,0
17933582,2.58,0.51,2.0,3.0,1,0,0
17933589,3.83,1.53,2.0,7.0,1,0,0
17933596,0.0,0.0,0.0,0.0,1,0,0
17933606,31.5,5.52,25.0,42.0,1,0,0
17933616,0.0,0.0,0.0,0.0,1,1,1
17933619,0.5,0.52,0.0,1.0,1,0,0
17933620,1.83,0.39,1.0,2.0,1,0,0
17933624,25.0,6.71,12.0,38.0,1,0,0
17933640,1.58,1.16,1.0,5.0,1,0,0
17933643,3.5,1.31,2.0,6.0,1,0,0
17933658,15.25,3.49,9.0,21.0,2,0,0
17933665,2.25,0.87,1.0,4.0,1,0,0
17933697,3.0,0.0,3.0,3.0,1,0,0
17933701,0.0,0.0,0.0,0.0,1,0,0
17933717,2.08,1.44,0.0,4.0,1,0,0
17933742,25.25,5.82,21.0,43.0,1,0,0
17933743,0.0,0.0,0.0,0.0,1,0,0
17933757,1.78,0.67,1.0,3.0,1,1,1
17933778,3.67,3.8,0.0,10.0,1,0,0
17933826,5.83,10.62,0.0,38.0,1,1,1
17933833,0.0,0.0,0.0,0.0,1,0,0
17933834,34.83,31.15,12.0,124.0,1,2,1
17933879,17.83,27.39,2.0,76.0,1,1,1
17933880,2.2,0.45,2.0,3.0,1,0,0
17933881,33.08,13.23,0.0,54.0,1,0,0
17933895,6.67,1.56,5.0,11.0,1,0,0
17933896,4.0,0.82,3.0,5.0,1,0,0
17933919,145.0,15.83,107.0,168.0,1,0,0
17933932,6.5,5.54,0.0,20.0,1,1,1
17933960,1.08,1.16,0.0,4.0,1,1,1
17933969,5.58,1.08,4.0,8.0,1,0,0
17934016,0.12,0.35,0.0,1.0,1,1,1
17934029,7.0,1.41,6.0,9.0,1,0,0
17934074,0.42,0.51,0.0,1.0,1,0,0
17934080,0.17,0.39,0.0,1.0,1,0,0
17934084,3.5,0.9,2.0,5.0,1,0,0
17934088,3.25,1.54,1.0,6.0,1,0,0
17934123,0.4,0.55,0.0,1.0,1,1,1
17934129,0.0,0.0,0.0,0.0,1,8,1
17934130,22.58,6.68,11.0,31.0,1,3,1
17934135,7.08,3.9,2.0,15.0,1,5,1
17934137,0.42,0.67,0.0,2.0,1,3,1
17934139,1.5,2.24,0.0,5.0,1,4,1
17934159,0.0,0.0,0.0,0.0,1,0,0
17934207,3.25,2.18,0.0,7.0,1,0,0
17934211,2.5,0.71,2.0,3.0,1,0,0
17934218,1.17,1.64,0.0,6.0,1,0,0
17934219,6.57,4.54,0.0,12.0,1,0,0
17934225,3.18,3.06,0.0,7.0,1,0,0
17934229,0.92,0.29,0.0,1.0,1,0,0
17934230,8.08,1.98,3.0,11.0,1,0,0
17934243,7.17,5.22,2.0,20.0,1,0,0
17934259,0.0,0.0,0.0,0.0,1,0,0
17934264,21.0,11.07,7.0,43.0,1,0,0
17934266,7.75,3.11,3.0,15.0,1,0,0
17934274,8.0,15.38,0.0,42.0,1,1,1
17934284,2.58,1.0,1.0,4.0,1,0,0
17934288,32.0,6.38,27.0,48.0,1,0,0
17934319,4.0,0.0,4.0,4.0,1,0,0
17934332,1.83,4.02,0.0,10.0,1,0,0
17934349,0.0,0.0,0.0,0.0,1,0,0
17934372,0.0,0.0,0.0,0.0,1,0,0
17934376,53.08,37.68,0.0,87.0,1,1,1
17934379,0.33,0.65,0.0,2.0,1,0,0
17934380,0.0,0.0,0.0,0.0,1,0,0
17934389,4.43,6.83,0.0,19.0,1,3,1
17934435,9.33,3.92,2.0,18.0,1,0,0
17934492,1.08,0.51,0.0,2.0,1,0,0
17934494,0.75,0.75,0.0,2.0,1,0,0
17934536,0.0,0.0,0.0,0.0,1,3,1
17934546,1.17,0.58,0.0,2.0,1,0,0
17934568,3.42,2.15,2.0,9.0,1,0,0
17934569,5.25,1.29,3.0,8.0,1,0,0
17934573,3.08,8.2,0.0,29.0,1,0,0
17934579,0.0,0.0,0.0,0.0,1,0,0
17934607,0.0,0.0,0.0,0.0,1,0,0
17934625,0.0,0.0,0.0,0.0,1,3,1
17934641,44.6,5.81,38.0,51.0,1,0,0
17934643,0.83,0.39,0.0,1.0,1,0,0
17934644,0.38,0.52,0.0,1.0,1,1,1
17934647,10.0,5.39,6.0,23.0,1,2,1
17934655,5.75,1.6,3.0,7.0,1,0,0
17934656,13.33,12.64,7.0,53.0,1,0,0
17934658,2.58,2.19,1.0,9.0,1,0,0
17934663,0.0,0.0,0.0,0.0,1,0,0
17934666,3.0,3.13,0.0,11.0,1,0,0
17934696,6.25,1.96,4.0,11.0,1,0,0
17934697,2.5,3.29,0.0,8.0,1,1,1
17934703,0.0,0.0,0.0,0.0,1,0,0
17934717,6.67,0.78,5.0,8.0,1,0,0
17934718,0.58,0.51,0.0,1.0,1,1,1
17934724,2.42,0.9,1.0,4.0,1,0,0
17934731,2.17,4.45,0.0,12.0,1,0,0
17934756,44.67,11.24,12.0,57.0,1,0,0
17934784,0.5,0.71,0.0,1.0,1,0,0
17934785,13.33,1.3,11.0,15.0,1,1,1
17934788,1.0,0.85,0.0,3.0,1,0,0
17934827,5.83,1.47,4.0,9.0,1,0,0
17934878,0.0,0.0,0.0,0.0,1,0,0
17934885,24.0,0.0,24.0,24.0,1,0,0
17934920,5.58,1.78,4.0,9.0,1,0,0
17934935,4.92,1.16,4.0,8.0,1,0,0
17934947,4.2,3.27,2.0,10.0,1,2,1
17934962,11.0,2.71,9.0,15.0,1,0,0
17934986,0.0,0.0,0.0,0.0,1,0,0
17934988,0.0,0.0,0.0,0.0,1,0,0
17935004,2.75,0.75,2.0,4.0,1,0,0
17935010,25.71,3.25,22.0,31.0,1,0,0
17935018,7.42,7.43,0.0,24.0,1,1,1
17935032,0.0,0.0,0.0,0.0,1,0,0
17935041,0.92,0.79,0.0,2.0,1,1,1
17935068,25.67,3.28,20.0,31.0,1,0,0
17935096,8.33,3.34,3.0,13.0,1,0,0
17935099,14.5,2.97,10.0,20.0,1,0,0
17935127,2.08,3.99,0.0,11.0,1,0,0
17935135,0.92,0.67,0.0,2.0,1,0,0
17935141,3.58,0.9,2.0,5.0,1,0,0
17935143,0.58,0.51,0.0,1.0,1,1,1
17935148,2.67,0.49,2.0,3.0,1,0,0
17935179,8.25,2.45,5.0,12.0,1,0,0
17935182,4.83,0.72,4.0,6.0,1,0,0
17935183,25.08,6.05,13.0,32.0,1,0,0
17935184,2.17,0.72,1.0,3.0,1,0,0
17935185,7.83,3.07,4.0,12.0,1,0,0
17935210,2.2,1.64,0.0,4.0,1,2,1
17935234,17.5,5.11,10.0,25.0,1,0,0
17935274,3.67,3.42,1.0,14.0,1,0,0
17935281,22.25,4.9,12.0,31.0,1,0,0
17935283,32.0,29.6,12.0,66.0,1,2,1
17935306,2.83,2.08,1.0,8.0,1,0,0
17935310,16.67,2.42,12.0,21.0,1,0,0
17935312,25.83,3.97,18.0,34.0,1,2,1
17935314,0.0,0.0,0.0,0.0,1,0,0
17935318,37.0,10.01,28.0,57.0,1,0,0
17935319,26.92,18.34,0.0,74.0,1,0,0
17935321,17.17,20.18,7.0,80.0,1,0,0
17935322,178.75,42.06,143.0,305.0,1,0,0
17935326,0.17,0.39,0.0,1.0,1,0,0
17935346,7.25,0.75,6.0,8.0,1,0,0
17935347,0.0,0.0,0.0,0.0,1,0,0
17935386,5.92,5.43,0.0,20.0,1,0,0
17935393,11.11,6.37,0.0,21.0,1,0,0
17935394,19.58,19.57,0.0,73.0,1,0,0
17935399,11.25,2.67,7.0,15.0,1,1,1
17935405,2.33,0.49,2.0,3.0,1,0,0
17935432,0.0,0.0,0.0,0.0,1,0,0
17935465,1.5,0.52,1.0,2.0,1,0,0
17935469,0.92,2.87,0.0,10.0,1,0,0
17935512,27.08,5.26,20.0,38.0,1,4,1
17935516,3.33,1.97,1.0,9.0,1,0,0
17935534,3.33,1.44,1.0,6.0,1,1,1
17935535,3.0,2.04,0.0,6.0,1,0,0
17935536,0.0,0.0,0.0,0.0,1,0,0
17935541,6.5,3.18,0.0,12.0,1,2,1
17935542,0.0,0.0,0.0,0.0,1,0,0
17935543,0.75,0.62,0.0,2.0,1,0,0
17935545,1.43,0.53,1.0,2.0,1,0,0
17935559,0.0,0.0,0.0,0.0,1,0,0
17935560,0.0,0.0,0.0,0.0,1,0,0
17935561,0.0,0.0,0.0,0.0,1,0,0
17935563,0.0,0.0,0.0,0.0,1,0,0
17935564,0.0,0.0,0.0,0.0,1,0,0
17935565,0.0,0.0,0.0,0.0,1,0,0
17935566,0.0,0.0,0.0,0.0,1,0,0
17935567,0.0,0.0,0.0,0.0,1,0,0
17935568,0.0,0.0,0.0,0.0,1,0,0
17935569,0.0,0.0,0.0,0.0,1,0,0
17935570,0.0,0.0,0.0,0.0,1,0,0
17935583,3.08,0.67,2.0,4.0,1,0,0
17935596,0.0,0.0,0.0,0.0,1,1,1
17935779,0.17,0.39,0.0,1.0,1,0,0
17935784,5.4,3.51,0.0,9.0,1,0,0
17935789,11.08,1.56,9.0,13.0,1,0,0
17935800,1.67,0.89,1.0,4.0,1,0,0
17935830,6.42,10.47,0.0,35.0,1,1,1
17935839,0.33,0.58,0.0,1.0,1,0,0
17935845,42.75,37.27,3.0,109.0,1,0,0
17935906,5.33,1.78,4.0,10.0,1,0,0
17935915,5.67,2.87,3.0,12.0,1,0,0
17935940,9.42,1.78,6.0,12.0,1,0,0
17935962,0.0,0.0,0.0,0.0,1,0,0
17935988,0.5,0.52,0.0,1.0,1,0,0
17935989,1.25,0.45,1.0,2.0,1,0,0
17935990,0.0,0.0,0.0,0.0,1,0,0
17935991,0.67,0.58,0.0,1.0,1,0,0
17936007,0.0,0.0,0.0,0.0,1,2,1
17936010,1.67,1.3,0.0,5.0,1,0,0
17936042,0.0,0.0,0.0,0.0,1,0,0
17936048,0.67,2.31,0.0,8.0,1,0,0
17936071,0.0,0.0,0.0,0.0,1,0,0
17936088,0.0,0.0,0.0,0.0,1,1,1
17936091,45.92,14.9,12.0,69.0,1,0,0
17936141,4.17,3.71,0.0,9.0,1,0,0
17936157,0.0,0.0,0.0,0.0,1,0,0
17936158,0.42,0.67,0.0,2.0,1,0,0
17936159,4.42,1.51,1.0,7.0,1,1,1
17936161,2.58,1.83,1.0,8.0,1,0,0
17936162,0.0,0.0,0.0,0.0,1,0,0
17936163,4.08,3.65,1.0,15.0,1,0,0
17936164,0.1,0.32,0.0,1.0,1,0,0
17936165,0.75,0.71,0.0,2.0,1,0,0
17936166,3.58,0.51,3.0,4.0,1,1,1
17936181,4.89,3.62,1.0,10.0,1,0,0
17936184,0.42,0.51,0.0,1.0,1,0,0
17936185,0.5,0.67,0.0,2.0,1,0,0
17936187,0.08,0.29,0.0,1.0,1,1,1
17936191,0.0,0.0,0.0,0.0,1,0,0
17936207,15.17,5.18,7.0,28.0,1,0,0
17936211,1.0,0.6,0.0,2.0,1,0,0
17936212,0.0,0.0,0.0,0.0,1,0,0
17936241,0.0,0.0,0.0,0.0,1,0,0
17936259,4.58,4.34,0.0,12.0,1,0,0
17936293,0.17,0.58,0.0,2.0,1,1,1
17936296,14.33,6.72,3.0,20.0,1,0,0
17936302,22.4,14.52,4.0,36.0,1,1,1
17936319,0.2,0.42,0.0,1.0,1,0,0
17936324,8.25,2.38,6.0,15.0,1,0,0
17936346,0.0,0.0,0.0,0.0,1,0,0
17936356,3.5,0.52,3.0,4.0,1,0,0
17936357,17.33,3.52,12.0,26.0,2,0,0
17936386,0.0,0.0,0.0,0.0,1,0,0
17936387,1.58,1.38,0.0,4.0,1,0,0
17936388,0.0,0.0,0.0,0.0,1,0,0
17936389,1.0,1.41,0.0,4.0,1,0,0
17936396,1.83,0.58,1.0,3.0,1,0,0
17936422,23.33,3.98,17.0,28.0,1,0,0
17936424,220.75,41.86,109.0,260.0,1,0,0
17936439,2.75,0.75,1.0,4.0,1,0,0
17936440,0.92,0.67,0.0,2.0,1,0,0
17936441,0.33,0.49,0.0,1.0,1,0,0
17936450,118.42,52.76,6.0,212.0,2,0,0
17936459,26.5,4.98,21.0,35.0,1,2,1
17936461,0.0,0.0,0.0,0.0,1,2,1
17936481,4.0,3.22,0.0,8.0,1,6,1
17936521,5.83,7.04,0.0,19.0,1,1,1
17936532,59.58,17.4,43.0,96.0,1,1,1
17936544,0.75,0.87,0.0,2.0,1,0,0
17936570,11.25,4.37,3.0,20.0,1,0,0
17936594,2.08,0.51,1.0,3.0,1,0,0
17936627,2.17,1.47,0.0,5.0,1,0,0
17936631,6.92,7.9,0.0,19.0,1,1,1
17936634,2.5,0.67,1.0,3.0,1,0,0
17936638,22.58,3.34,17.0,30.0,1,0,0
17936650,0.0,0.0,0.0,0.0,1,0,0
17936665,0.42,0.51,0.0,1.0,1,0,0
17936716,13.6,2.7,11.0,18.0,1,0,0
17936743,0.92,1.38,0.0,3.0,1,0,0
17936750,4.92,1.88,3.0,8.0,1,0,0
17936766,12.67,3.73,8.0,22.0,2,0,0
17936767,0.83,0.58,0.0,2.0,2,0,0
17936772,3.25,0.62,2.0,4.0,1,0,0
17936784,0.0,0.0,0.0,0.0,1,0,0
17936785,0.0,0.0,0.0,0.0,1,0,0
17936786,107.25,28.29,38.0,162.0,1,0,0
17936797,0.0,0.0,0.0,0.0,1,0,0
17936813,0.17,0.58,0.0,2.0,1,0,0
17936828,0.75,0.62,0.0,2.0,1,0,0
17936829,0.0,0.0,0.0,0.0,1,2,1
17936830,0.33,0.49,0.0,1.0,1,0,0
17936850,0.0,0.0,0.0,0.0,1,3,1
17936865,0.0,0.0,0.0,0.0,1,0,0
17936875,7.67,2.77,2.0,11.0,1,0,0
17936877,18.83,9.81,2.0,34.0,1,3,1
17936918,0.0,0.0,0.0,0.0,1,0,0
17936919,1.83,3.56,0.0,10.0,1,4,1
17936922,3.33,1.15,2.0,4.0,1,0,0
17936938,2.0,0.0,2.0,2.0,1,1,1
17936942,0.33,0.49,0.0,1.0,1,0,0
17936959,2.5,0.67,1.0,3.0,1,0,0
17936960,5.0,3.3,1.0,11.0,2,0,0
17936964,0.0,0.0,0.0,0.0,1,0,0
17936972,31.42,30.27,7.0,83.0,1,0,0
17936975,0.0,0.0,0.0,0.0,1,0,0
17936995,6.83,2.95,0.0,13.0,1,0,0
17937041,5.0,5.36,0.0,14.0,1,0,0
17937065,0.0,0.0,0.0,0.0,1,0,0
17937086,5.25,4.37,2.0,16.0,1,0,0
17937093,45.67,4.29,39.0,55.0,1,0,0
17937094,12.25,6.12,8.0,30.0,1,0,0
17937115,2.17,0.83,1.0,3.0,1,0,0
17937135,0.83,1.75,0.0,6.0,1,0,0
17937165,1.17,0.39,1.0,2.0,1,1,1
17937175,8.67,1.72,6.0,13.0,1,1,1
17937192,4.0,0.0,4.0,4.0,1,0,0
17937223,0.42,0.67,0.0,2.0,1,0,0
17937224,2.5,0.8,1.0,4.0,1,0,0
17937226,3.33,2.96,0.0,10.0,1,1,1
17937227,4.67,3.14,2.0,13.0,1,0,0
17937241,1.08,0.29,1.0,2.0,1,0,0
17937298,6.83,2.29,4.0,10.0,1,0,0
17937322,6.14,1.95,2.0,8.0,1,0,0
17937327,0.0,0.0,0.0,0.0,1,0,0
17937335,2.42,1.51,0.0,5.0,1,0,0
17937337,9.25,2.26,6.0,14.0,1,1,1
17937347,4.67,15.54,0.0,54.0,1,0,0
17937371,9.92,3.34,6.0,18.0,1,0,0
17937376,8.17,4.13,4.0,17.0,1,3,1
17937389,4.0,0.0,4.0,4.0,1,0,0
17937414,0.17,0.58,0.0,2.0,1,1,1
17937443,9.0,2.13,7.0,15.0,1,0,0
17937446,3.0,1.41,0.0,5.0,1,0,0
17937511,5.58,5.3,1.0,18.0,1,0,0
17937512,1.08,0.79,0.0,2.0,1,0,0
17937588,0.83,0.58,0.0,2.0,1,1,1
17937594,1.92,0.67,1.0,3.0,1,0,0
17937595,1.67,2.42,0.0,7.0,1,0,0
17937604,4.67,1.37,3.0,6.0,1,0,0
17937605,14.43,1.72,12.0,17.0,1,1,1
17937610,14.75,8.17,9.0,37.0,1,0,0
17937617,7.17,5.37,0.0,16.0,1,0,0
17937647,28.58,13.46,0.0,62.0,2,0,0
17937657,10.5,5.52,5.0,24.0,1,0,0
17937658,9.25,2.38,7.0,16.0,1,0,0
17937660,6.25,1.36,4.0,9.0,1,0,0
17937661,2.92,1.38,1.0,6.0,1,0,0
17937662,11.58,2.11,8.0,15.0,1,0,0
17937665,5.25,0.87,4.0,6.0,1,0,0
17937666,1.33,1.61,0.0,6.0,1,0,0
17937680,23.67,4.05,15.0,32.0,1,0,0
17937696,0.33,0.5,0.0,1.0,1,0,0
17937698,0.75,0.96,0.0,2.0,1,1,1
17937760,0.6,0.55,0.0,1.0,1,0,0
17937772,0.0,0.0,0.0,0.0,1,1,1
17937774,0.17,0.39,0.0,1.0,1,0,0
17937777,7.0,2.0,5.0,11.0,1,1,1
17937779,0.0,0.0,0.0,0.0,1,1,1
17937792,1.17,1.75,0.0,6.0,1,0,0
17937826,0.0,0.0,0.0,0.0,1,0,0
17937831,172.0,111.25,2.0,339.0,1,0,0
17937841,0.0,0.0,0.0,0.0,1,1,1
17937850,8.83,1.27,7.0,11.0,1,0,0
17937856,5.0,0.89,4.0,6.0,1,1,1
17937866,6.42,1.0,5.0,8.0,1,0,0
17937881,13.38,5.18,3.0,20.0,1,0,0
17937892,0.0,0.0,0.0,0.0,1,0,0
17937904,0.58,1.08,0.0,3.0,1,0,0
17937905,1.08,0.79,0.0,2.0,1,0,0
17937911,0.67,0.65,0.0,2.0,1,0,0
17937934,0.78,0.44,0.0,1.0,1,0,0
17937962,10.33,0.49,10.0,11.0,1,0,0
17937969,2.5,1.45,0.0,4.0,3,0,0
17937996,12.67,1.56,10.0,16.0,1,0,0
17938010,6.5,5.2,2.0,18.0,1,0,0
17938015,3.08,1.24,2.0,5.0,1,0,0
17938019,10.5,5.26,6.0,16.0,1,0,0
17938064,31.33,21.0,0.0,84.0,2,0,0
17938078,8.83,1.9,6.0,11.0,1,0,0
17938092,35.58,35.94,0.0,105.0,1,2,1
17938107,3.5,0.8,2.0,5.0,1,0,0
17938124,0.0,0.0,0.0,0.0,1,1,1
17938142,0.0,0.0,0.0,0.0,1,0,0
17938143,16.58,6.33,13.0,36.0,1,0,0
17938153,0.5,0.71,0.0,1.0,1,0,0
17938238,8.17,4.73,0.0,15.0,1,0,0
17938244,1.17,0.58,0.0,2.0,1,0,0
17938325,2.5,2.12,1.0,4.0,1,1,1
17938369,0.2,0.42,0.0,1.0,1,2,1
17938394,73.09,132.64,0.0,403.0,1,3,1
17938396,7.0,1.73,6.0,10.0,1,0,0
17938407,11.42,2.39,7.0,15.0,1,0,0
17938413,14.0,1.41,13.0,15.0,1,7,1
17938457,54.42,12.18,42.0,84.0,1,0,0
17938479,1.25,1.29,0.0,4.0,1,0,0
17938483,5.5,5.25,0.0,14.0,1,1,1
17938484,1.08,0.67,0.0,2.0,1,0,0
17938499,0.0,0.0,0.0,0.0,1,0,0
17938531,8.1,6.08,0.0,16.0,1,0,0
17938533,11.17,5.39,0.0,21.0,1,0,0
17938542,9.33,8.12,0.0,26.0,1,0,0
17938551,5.75,1.42,4.0,8.0,1,0,0
17938552,0.0,0.0,0.0,0.0,1,0,0
17938574,26.33,3.31,22.0,34.0,1,0,0
17938578,0.42,0.51,0.0,1.0,1,0,0
17938585,0.0,0.0,0.0,0.0,1,0,0
17938631,3.08,2.07,0.0,8.0,1,0,0
17938633,36.17,9.8,21.0,58.0,1,0,0
17938636,0.58,0.51,0.0,1.0,1,0,0
17938678,0.0,0.0,0.0,0.0,1,0,0
17938697,2.0,3.46,0.0,6.0,1,1,1
17938710,0.25,0.45,0.0,1.0,1,1,1
17938711,6.83,2.12,4.0,12.0,1,0,0
17938719,0.0,0.0,0.0,0.0,1,0,0
17938722,1.75,0.75,1.0,3.0,1,0,0
17938729,10.67,5.09,3.0,17.0,1,0,0
17938756,0.25,0.87,0.0,3.0,1,0,0
17938758,3.58,1.78,0.0,7.0,1,3,1
17938771,3.25,0.62,2.0,4.0,1,0,0
17938792,2.33,3.37,0.0,8.0,1,0,0
17938814,22.75,2.6,19.0,27.0,1,0,0
17938841,7.42,8.25,0.0,27.0,1,1,1
17938847,3.5,2.17,1.0,6.0,1,0,0
17938918,0.92,2.61,0.0,9.0,1,0,0
17938926,0.08,0.29,0.0,1.0,1,0,0
17938948,16.0,2.76,11.0,21.0,1,2,1
17938972,6.33,12.87,0.0,46.0,1,1,1
17939021,16.0,4.75,9.0,27.0,1,0,0
17939036,8.92,4.44,2.0,16.0,1,0,0
17939040,18.67,12.12,5.0,39.0,1,3,1
17939049,0.0,0.0,0.0,0.0,1,1,1
17939053,4.92,1.98,2.0,9.0,1,0,0
17939067,3.83,1.4,3.0,8.0,1,0,0
17939069,0.0,0.0,0.0,0.0,1,0,0
17939071,3.75,1.42,1.0,6.0,1,0,0
17939072,0.08,0.29,0.0,1.0,1,0,0
17939075,0.0,0.0,0.0,0.0,1,0,0
17939076,0.0,0.0,0.0,0.0,1,0,0
17939083,15.0,5.61,9.0,23.0,1,1,1
17939084,3.86,2.48,1.0,7.0,1,0,0
17939087,0.08,0.29,0.0,1.0,1,1,1
17939089,1.5,0.71,1.0,2.0,1,0,0
17939112,17.71,7.7,11.0,34.0,1,2,1
17939116,6.83,1.83,5.0,10.0,1,0,0
17939138,3.33,4.46,0.0,11.0,1,1,1
17939140,1.25,1.22,0.0,4.0,1,1,1
17939144,1.75,2.77,0.0,10.0,1,0,0
17939145,0.0,0.0,0.0,0.0,1,0,0
17939146,1.25,1.22,0.0,3.0,1,0,0
17939147,0.0,0.0,0.0,0.0,1,0,0
17939148,0.0,0.0,0.0,0.0,1,0,0
17939149,0.0,0.0,0.0,0.0,1,0,0
17939150,0.0,0.0,0.0,0.0,1,0,0
17939151,9.67,1.15,8.0,11.0,1,0,0
17939153,0.22,0.44,0.0,1.0,1,0,0
17939179,0.0,0.0,0.0,0.0,1,0,0
17939182,0.58,0.9,0.0,3.0,1,0,0
17939183,0.17,0.41,0.0,1.0,1,0,0
17939184,0.83,0.58,0.0,2.0,1,0,0
17939186,0.8,0.45,0.0,1.0,1,1,1
17939206,14.67,6.81,8.0,34.0,1,1,1
17939207,144.58,136.74,13.0,488.0,1,1,1
17939209,2.17,2.98,0.0,11.0,1,0,0
17939250,2.33,0.89,1.0,3.0,2,0,0
17939304,0.0,0.0,0.0,0.0,1,0,0
17939319,1.1,1.52,0.0,5.0,1,1,1
17939326,17.58,1.44,15.0,21.0,1,0,0
17939328,31.92,6.3,24.0,43.0,1,1,1
17939352,0.92,0.51,0.0,2.0,1,0,0
17939353,1.42,0.51,1.0,2.0,1,0,0
17939356,5.42,1.31,4.0,8.0,1,0,0
17939393,2.0,2.17,0.0,7.0,1,1,1
17939410,2.08,0.67,1.0,3.0,1,0,0
17939445,28.17,8.22,17.0,44.0,1,0,0
17939452,0.5,0.52,0.0,1.0,1,0,0
17939457,0.0,0.0,0.0,0.0,1,1,1
17939487,78.42,21.0,37.0,108.0,1,0,0
17939494,4.5,9.2,0.0,23.0,1,0,0
17939518,0.08,0.29,0.0,1.0,1,0,0
17939532,1.3,0.67,0.0,2.0,1,0,0
17939535,2.42,2.15,1.0,9.0,1,0,0
17939553,0.0,0.0,0.0,0.0,1,0,0
17939585,44.08,5.55,36.0,55.0,1,0,0
17939591,31.67,20.49,12.0,55.0,1,0,0
17939600,14.08,3.12,10.0,19.0,1,0,0
17939601,0.25,0.45,0.0,1.0,1,0,0
17939602,1.33,0.89,0.0,2.0,1,0,0
17939603,0.83,0.58,0.0,2.0,1,0,0
17939604,0.5,0.67,0.0,2.0,1,0,0
17939605,2.25,3.65,0.0,11.0,1,0,0
17939607,4.5,1.09,3.0,6.0,1,0,0
17939608,0.17,0.39,0.0,1.0,1,0,0
17939610,8.5,5.84,0.0,15.0,1,0,0
17939611,0.25,0.62,0.0,2.0,1,0,0
17939613,0.4,0.55,0.0,1.0,1,0,0
17939640,22.33,11.0,11.0,45.0,2,0,0
17939647,0.17,0.58,0.0,2.0,1,0,0
17939711,10.17,2.89,7.0,17.0,1,0,0
17939724,3.25,0.75,2.0,5.0,1,0,0
17939725,0.0,0.0,0.0,0.0,1,1,1
17939740,0.0,0.0,0.0,0.0,1,0,0
17939741,0.0,0.0,0.0,0.0,1,0,0
17939752,36.33,8.44,19.0,47.0,1,1,1
17939760,12.42,3.06,9.0,19.0,1,0,0
17939774,2.5,1.09,1.0,5.0,1,0,0
17939776,1.0,0.0,1.0,1.0,1,1,1
17939793,2.67,1.37,1.0,5.0,1,0,0
17939849,3.25,1.29,1.0,6.0,1,0,0
17939851,16.33,1.67,14.0,20.0,1,0,0
17939852,1.67,0.49,1.0,2.0,1,0,0
17939862,25.0,8.29,14.0,39.0,1,0,0
17939869,0.42,0.51,0.0,1.0,1,0,0
17939901,0.0,0.0,0.0,0.0,1,0,0
17939905,19.45,3.56,15.0,26.0,1,0,0
17939919,9.67,28.46,1.0,100.0,1,1,1
